n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C?G????C??????A???????_??????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?@???????A?????????@??????????W?????????B??????????K??????????G??????????G?G????????C?C????????@???????????G???????????_?_????????@???????????@_???????????o???????????G???????????@?@??????????C????????????G????????????G?G??????????A?????????????_@???????????K?????????????W?????????????_?????????????_@????????????O?????????????C?G????????????o?????????????B??????????????B??????????????@???????????????_C?????????????G@?????????????@???????????????E???????????????C???????????????C@??????????????A????????????????_G??????????????C@???????????????K????????????????W????????????????GG???????????????E?????????????????W?????????????????w,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???A?B???B_?_???[?G???@?@????K?C????[?G????G?G????M?C????@_@?????K?G?????o?_????@O@??????{@??????C@_?????BoG??????CB???????wC???????wW???????Yg,4,4
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????C??????G??????G?G????C??????@???????G?G????@_??????@???????@????????_???????G???????@????????C?C??????G?G??????W????????C????????@?@???????W?????????_????????@?????????@?@???????@_?????????W?????????B??????????G??????????O?G????????G??????????C??????????@?@?????????G???????????_??????????@?@?????????B????????????_???????????G???????????@?@??????????C????????????G????????????K????????????E?????????????_????????????C?G???????????o?????????????_?????????????o?????????????W?????????????B??????????????W?????????????@??????????????A?G????????????A?G????????????@?C?????????????O??????????????A?G?????????????G?_?????????????o???????????????O???????????????G?_?????????????A????????????????O@???????????????OC???????????????_G???????????????O????????????????KC???????????????@_????????????????@g,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??W?G??M?C??@?@???W?G??@_?_??A?@???F?@???@o?_???G?G???B_@????C?C????W?G????W?G????K?C????B_@?????G?W????@o?_????@_@?????@?@?????@w?_?????F?W??????OL??????B_C??????BOG???????ww,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O???@?C??E????C????A?C??@_????G?????_????@?????@_?????_?????G?G???@??????K??????G??????G??????C?C????@???????G???????_??????B???????B???????@????????O?G?????A????????K????????O????????O?G??????G?C??????E?????????O????????@??_??????E?????????E?????????A??????????_?G???????C??????????O?C????????o??????????_??????????O?C????????C???????????O??????????@???????????A?@?????????A???????????@????????????O?G?????????A????????????K????????????G????????????G?G??????????C????????????@_????????????K?????????????o?????????????_?????????????_@????????????o?????????????E??????????????_?????????????A?C????????????C?G????????????E??????????????B???????????????O??????????????A?G?????????????G?_?????????????O???????????????O@??????????????G?_?????????????A?G??????????????G????????????????_C??????????????@_????????????????O????????????????GC????????????????p????????????????B_,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??O?G??W?C??E?@???o?G??B??_??C?@???M?@???B??_???w?G???A?@????[?C????O?G????o?G????[?C????A?@?????w?G????@o?_????@_@?????@?@?????@o?_?????M?W??????wD??????@@c??????F_G??????@wW,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C?G????C??????A???????_??????K???????o??????@???????@?@??????_???????G???????@?@??????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?????????A?????????@??_???????W?????????A??????????G?C????????G??????????G??????????C?C????????@???????????G???????????_?_????????@???????????B???????????@_???????????G???????????@?@??????????C????????????K????????????K????????????A?????????????_@???????????K?????????????W?????????????_?????????????_?????????????O?_???????????C?G????????????o?????????????A??????????????C?G????????????C?G????????????A?C?????????????_??????????????C?G?????????????O?_?????????????_@?????????????@_???????????????G???????????????A?G??????????????O????????????????OC???????????????_G???????????????GG???????????????E?????????????????o?????????????????w,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???B_@????_?_???[?G???@?@????K?C????[?G????G?G????K?C????B?@?????[?G?????o?_????@?@?????Bo@??????[@_?????A?g??????{@???????oK??????@wG???????XW,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C?G????C??????A???????_??????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?@???????A?????????@??????????W?????????B??????????K??????????G??????????G??????????C?C????????@???????????G???????????_?_????????@???????????@_???????????o???????????K????????????_???????????A????????????C?G??????????K????????????A?????????????_@???????????K?????????????W?????????????_?????????????_@????????????O?????????????E??????????????o?????????????@??????????????A?G????????????A?G????????????@???????????????O@?????????????A?G?????????????G?_?????????????W???????????????W???????????????C???????????????@?G??????????????C????????????????OC???????????????GG???????????????GG???????????????E?????????????????o?????????????????w,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???A?B???B_?_???O?G???F?@????G?C????o?G????w?G????G?C????F?@?????W?G????@o?_????@O@??????w@??????M?_?????@?G??????]@???????[K???????[g???????NG,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???B????B????@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A??????@_??????K???????_??????@???????@?@??????_???????G???????@?@??????C?C??????W????????W????????K????????B?????????O????????@?????????A?@???????A?????????B??????????W?????????A??????????G?C????????G??????????G?G????????C??????????@???????????G???????????_??????????B???????????@_???????????_???????????G?G?????????@?@??????????C????????????K????????????E????????????B?????????????o????????????E?????????????O?????????????_@????????????_@????????????O?????????????B??????????????O?????????????@?C????????????A?G????????????A??????????????@???????????????O@?????????????A???????????????E???????????????K???????????????C???????????????@_???????????????W???????????????@_???????????????E????????????????E????????????????E????????????????@C????????????????P????????????????BG,v|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??A?@???w?G??@??_??F?@???B_@????o?_???K?G???@_@????E?C????G?G????W?G????M?C????@_@?????M?G?????O?_????@w@??????WB??????K?_?????B_G??????G@??????@wC???????wW???????Vg,4,5
106,~?@isP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@?G??W???@????A?G??E????A?????_@???C?????O?????_?????_?????o?????C??????_?????A??????C??????C??????A???????o??????C???????O?_????@_??????@_???????_???????G?G?????@?@??????K????????W????????W????????K????????B?????????O????????@??_??????A?@???????A?????????@??_???????O?????????A??????????C??????????G?G????????G??????????C??????????@???????????G???????????_???????????_???????????_@??????????W???????????E????????????o???????????@_???????????B????????????B????????????@_????????????W????????????B?????????????C?????????????G@????????????G?????????????C?????????????@?G????????????G??????????????_?????????????@?G????????????@???????????????_??????????????G@?????????????@_??????????????E???????????????E???????????????E???????????????@_???????????????W???????????????@_???????????????A????????????????CG???????????????CG???????????????AC????????????????`????????????????EG,v|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B_@???@_@????o?_???K?G???@_@????E?C????G?G????]?G????A?K????@o@?????E?G?????[?_?????W@??????W@??????M?_?????@_G??????I@???????[C???????[W???????Ng,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O????A?G???W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C?C????@???????W???????_??????@???????@?@??????_???????G???????@?@??????C????????G????????G????????C?C??????@_????????G?????????_????????@?@???????B??????????o?????????G?????????@?@????????E??????????K??????????G??????????C?C????????@???????????G?G?????????_??????????B???????????@????????????_???????????G?G?????????@????????????C????????????G?G??????????G?G??????????C????????????@_????????????E?????????????O?????????????_?????????????_@????????????o?????????????E??????????????_?????????????A?C????????????B??????????????A??????????????@?C?????????????O@?????????????A?G?????????????W???????????????O???????????????W???????????????C???????????????@_???????????????C????????????????CC???????????????K????????????????M????????????????A?????????????????p????????????????BO,v|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??W?G??[?G??C?C??B_@???G?G??@o?_??@_@???@_@????o?_???K?G???@o@????A?C????K?G????M?G????A?C????@o@?????C?W?????w?_?????w@??????W@??????M?_?????@_G??????M@???????SK???????]G???????FW,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????C??????G??????G??????C??????@???????G??????@_??????@???????@????????_?_?????G???????@????????C?C??????G?G??????W????????K????????B?????????W????????@_????????A?????????A?@???????@??_???????o?????????B??????????G??????????O?G????????G??????????C?C????????@???????????G???????????_??????????@???????????@????????????O???????????C????????????_@??????????A????????????E????????????B????????????@_????????????W????????????B?????????????K?????????????W?????????????W?????????????E?????????????@??????????????G@?????????????_C????????????@??????????????@???????????????_C?????????????G??????????????@???????????????C?_?????????????G@??????????????G???????????????B????????????????o???????????????B????????????????K????????????????E????????????????E????????????????@C????????????????P????????????????BG,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?W?G?B?@??K?C??W?G??O?G??W?C??F?@???O?G??B_?_??A?@???F?@???@o?_???K?G???@_@????E?C????K?G????K?G????C?C????Bo@?????C?W?????w?_?????_@?????@w@??????K@_?????B?G??????[@???????oC??????@[G???????Jw,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????C??????G??????G??????C??????@???????G?G????@_??????@???????@????????_?_?????G???????@????????C?C??????G?G??????W????????K????????B?????????W?????????_????????@?????????@?@???????@_?????????K?????????@??????????C?C????????C??????????C??????????A???????????_??????????C???????????O?_????????@_???????????_???????????O???????????C?G??????????_???????????B????????????E????????????E????????????B?????????????o????????????A?????????????G?????????????O@????????????o?????????????K?????????????A??????????????O@????????????@??????????????A?G????????????A??????????????@?C?????????????O@?????????????E???????????????G???????????????W???????????????G???????????????E????????????????o???????????????@????????????????E????????????????M????????????????C????????????????AC????????????????p????????????????E_,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?W?G?B?@??K?C??W?G??W?G??M?C??@?@???[?G???_?_??B_@???@o@????O?_???K?G???@_@????E?C????K?G????K?G????F?C?????_@?????M?G?????O@_????@w@??????OB??????[?_?????B_G??????K@???????wC???????iW???????Fg,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????C??????G??????G?G????C??????@???????G??????@_??????@???????@????????_?_?????G???????@????????C????????G?G??????W????????C????????@?@???????W????????@_????????A?????????A?@???????@??_???????o?????????B??????????G??????????O?G????????o??????????G??????????A?@?????????O?G????????@???????????A???????????A?@?????????@????????????G???????????@????????????C?C??????????G????????????G????????????C????????????@?@???????????C?????????????O?_??????????@_?????????????o?????????????W?????????????E??????????????W?????????????@??????????????A?G????????????E??????????????@_??????????????G??????????????@???????????????C?_?????????????G???????????????K???????????????A????????????????_???????????????C@???????????????WC???????????????o????????????????W????????????????M????????????????@A????????????????HG,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??O?G??W?C??F?@???O?G??B_?_??A?@???F?@???@??_???w?G???B_@????C?C????W?G????[?G????C?C????Bo@?????C?W?????w?_?????_B?????@o@??????O?_?????N?G??????WB??????@oC??????@SG???????Mw,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????C??????G??????G?G????C??????@???????G??????@_??????@???????@????????_?_?????G???????@????????C????????G?G??????W????????C????????@?@???????W????????@_????????A?????????A?@???????@??_???????o?????????B??????????G??????????O?G????????o??????????G??????????A???????????O?G????????@???????????A?@?????????A???????????@????????????G???????????@????????????C?C??????????G????????????G????????????C?C??????????@?@???????????W?????????????_????????????@?@???????????@_?????????????o?????????????K?????????????@_?????????????B??????????????C??????????????C?G????????????@???????????????W??????????????@???????????????C?_?????????????G???????????????G@??????????????E????????????????_???????????????E????????????????W????????????????OG???????????????W????????????????F?????????????????a????????????????DG,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??O?G??W?C??F?@???O?G??B_?_??A?@???F?@???@??_???w?G???A?@????[?C????O?W????w?G????K?C????A?@?????{?G?????_@_????B_@?????@?B?????@o?_?????M?G??????g@??????@oC??????@iG???????Fw,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@?C??E????E????B?????_????C?G???O????@_????@_?????_?????G?G???@??????K??????G??????G??????C??????@???????G???????o??????@???????@????????_?_?????G???????@_???????C????????G?G??????G?G??????K????????B?????????W????????@_????????A?????????A?@???????@??????????o?????????B??????????G??????????O?G????????O??????????C??????????@?@?????????G???????????_??????????@???????????@????????????o???????????G???????????@????????????C?C??????????G?G??????????K????????????E?????????????o????????????E?????????????W?????????????o?????????????o?????????????G?????????????E??????????????G??????????????_C????????????@??????????????@?G?????????????_??????????????G??????????????@?G?????????????E???????????????G???????????????K???????????????B????????????????W???????????????B????????????????E????????????????CG???????????????K????????????????AC????????????????`????????????????DG,v|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??K?C??O?G??w?G??K?C??A?@???w?G??@??_??F?@???B?@???@o?_???K?G???@_@????E?C????K?G????G?G????M?C????@_B?????G?G????@o?_????@o@??????w@??????K?_?????B?G??????[@???????kC???????Pw???????}G,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@?C??E????C????A?C??@_????G?????_????@?@???B?????@_?????O?????A?@????G??????o??????O??????G??????A???????O??????@???????A?@?????E???????@????????O???????A?@??????G????????W????????O????????G?C??????A?@???????o????????B?????????E?????????E?????????@??????????O?????????A?@????????W??????????W??????????O??????????G?C????????A???????????G???????????_?_????????@???????????@????????????_???????????G?G?????????B????????????C????????????G????????????G?G??????????C?C??????????@_????????????K?????????????W?????????????o?????????????o?????????????G?????????????A??????????????O@????????????B??????????????@??????????????@?G?????????????_??????????????G@?????????????@???????????????E???????????????K???????????????C???????????????B????????????????W???????????????@_???????????????E????????????????E????????????????E????????????????@C????????????????P????????????????BG,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?A?@?B_?_?O?G?E?@??W?C??o?G??o?G??W?C??F?@???O?G??B_?_??A?@???F?@???@_?_???[?G???@_@????E?C????K?G????K?G????E?C????@o@?????C?G?????w?_?????w@??????[@??????E?_?????@_G??????M@???????[C???????Pw???????}G,4,5
